;price;propertyType;operation;size;exterior;rooms;bathrooms;municipality;status;newDevelopment;floor;district;neighborhood;hasLift;hasParkingSpace;typology;subTypology;priceByArea
100;624.0;flat;rent;45.0;True;1;1;Valdemoro;newdevelopment;True;Unknown;Hospital;Unknown;True;True;flat;Unknown;14.0
101;633.0;flat;rent;45.0;True;1;1;Valdemoro;newdevelopment;True;Unknown;Hospital;Unknown;True;True;flat;Unknown;14.0
102;640.0;studio;rent;33.0;True;0;1;Madrid;good;False;2;Villa de Vallecas;Ensanche de Vallecas - La Gavia;True;True;flat;studio;19.0
103;645.0;flat;rent;84.0;True;2;2;Aranjuez;good;False;2;Nuevo Aranjuez-Ciudad de las Artes;Unknown;True;Unknown;flat;Unknown;8.0
104;750.0;flat;rent;46.0;False;1;1;Madrid;good;False;3;Centro;Palacio;False;Unknown;flat;Unknown;16.0
105;735.0;studio;rent;35.0;True;0;1;Madrid;good;False;1;Fuencarral;Las Tablas;True;True;flat;studio;21.0
106;600.0;flat;rent;55.0;True;1;1;Daganzo de Arriba;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;13.294985250737463
107;750.0;flat;rent;75.0;True;3;1;Madrid;good;False;Unknown;Villaverde;Villaverde Alto;False;Unknown;flat;Unknown;10.0
108;600.0;penthouse;rent;25.0;True;1;1;Madrid;good;False;5;Centro;Sol;True;Unknown;flat;penthouse;24.0
109;705.0;flat;rent;48.0;True;1;1;Madrid;good;False;4;Villa de Vallecas;Ensanche de Vallecas - La Gavia;True;True;flat;Unknown;15.0
110;650.0;flat;rent;62.0;True;2;1;Guadarrama;good;False;3;Unknown;Unknown;False;Unknown;flat;Unknown;10.0
111;700.0;duplex;rent;61.0;True;2;1;Cobeña;good;False;1;Unknown;Unknown;False;Unknown;flat;duplex;11.0
112;650.0;studio;rent;40.0;False;0;1;Madrid;good;False;en;Tetuán;Berruguete;True;Unknown;flat;studio;16.0
113;700.0;flat;rent;40.0;True;1;1;Madrid;good;False;bj;Latina;Puerta del Ángel;False;True;flat;Unknown;18.0
114;730.0;flat;rent;51.0;True;2;1;Madrid;good;False;4;Villaverde;Los Rosales;False;Unknown;flat;Unknown;14.0
115;750.0;flat;rent;50.0;True;2;1;Madrid;good;False;3;Villa de Vallecas;Casco Histórico de Vallecas;False;Unknown;flat;Unknown;15.0
116;680.0;flat;rent;56.0;True;2;1;Torrejón de Ardoz;good;False;3;Noroeste;Unknown;False;Unknown;flat;Unknown;12.0
